Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	145
5010_14_S14_L003_R2_001 - illumina_universal_adapter	0.00418836994618139	0.004189989578797856	0.004189989578797856	0.004191609211414322	0.004191609211414322	0.004191609211414322	0.004191609211414322	0.004191609211414322	0.004191609211414322	0.004239226410338426	0.004579025333273018	0.0054429373708960475	0.00724558847302284	0.009962360223883113	0.013708894392292545	0.018628690428070034	0.024466818157383812	0.03191162144223199	0.04137805015895318	0.05392016121434352	0.07170210771052507	0.09580871957400683	0.13543983399283963	0.1914428427519586	0.28608866610734274	0.42392069747470285	0.6417156107496119	0.939669381478662	1.3555570251022162	1.9007098153315944	2.591229491786657	3.4396241532378466	4.419835206592319	5.576378578240169	6.818758267515918	8.211905669940219	9.209775253785498
5010_15_S15_L003_R1_001 - illumina_universal_adapter	0.008390214329612176	0.008411767892812954	0.008419605552158692	0.008437240285686601	0.008437240285686601	0.008439199700523037	0.008439199700523037	0.00844115911535947	0.008443118530195906	0.008514441230242118	0.008937282951944665	0.00990758517894699	0.011697706573513472	0.014037247888216165	0.01700811266321803	0.02073687909695273	0.025422231853834708	0.03168648108591554	0.03934113108593024	0.0501339798879783	0.06574307035798214	0.08718063620044383	0.12278516319329362	0.17235012901277139	0.25684127240872534	0.3779965943410728	0.5681460477280144	0.8239554922838733	1.1754600142704184	1.6243611695316087	2.1832513334552743	2.8650340365052704	3.646949499707508	4.568753074444342	5.552201799350239	6.648664477543098	7.438195402448622
5010_15_S15_L003_R2_001 - illumina_universal_adapter	0.008092383274474145	0.008113936837674923	0.008115896252511358	0.008115896252511358	0.008115896252511358	0.008117855667347792	0.008117855667347792	0.008119815082184227	0.00812177449702066	0.008190745899263153	0.008621033397344153	0.00975553458763968	0.012217343388135881	0.015654940777176423	0.02005147578716797	0.02555508017974496	0.032270778590140284	0.04078012534180767	0.0508209507296322	0.0642390235295351	0.08241142048856247	0.10639700938432346	0.1446890697668267	0.19690982645560767	0.2842958093309098	0.40923789637615043	0.604571177654363	0.8651909856336685	1.2223590002634432	1.6785989478530154	2.246814750749207	2.9392645081687516	3.7334086793651773	4.670615214131222	5.669506479246026	6.782597535506801	7.58365354253875
5010_16_S16_L003_R1_001 - illumina_universal_adapter	0.008832324199375555	0.008838287956431176	0.008840275875449718	0.008840275875449718	0.008840275875449718	0.008840275875449718	0.008842263794468258	0.008844251713486798	0.008846239632505339	0.008903889284043015	0.009239450014372656	0.010426237668441347	0.012238027061939185	0.014546001042464734	0.017456712069411767	0.02101389436118819	0.025235439188960852	0.030703806825162126	0.03761699400403866	0.04736058028151319	0.06071025165862023	0.07903329883631197	0.10897573267737308	0.15141502063658735	0.22340074896836942	0.32626720891796374	0.488525930216886	0.7079297692065778	1.0097078037351408	1.395515970345019	1.8755391733358038	2.4655439960273426	3.1405017428086035	3.9342157838384564	4.787365820436046	5.747323962813191	6.442867406199047
5010_16_S16_L003_R2_001 - illumina_universal_adapter	0.008687206111022097	0.008693169868077718	0.008697145706114798	0.008697145706114798	0.008697145706114798	0.008697145706114798	0.00869913362513334	0.00870112154415188	0.008703109463170421	0.008766325287960012	0.009109440110560103	0.010204783489775934	0.012540588336561052	0.01591448449482803	0.020192088638923533	0.02545530303241143	0.0315462869052196	0.03915961916242611	0.048463080169195774	0.06066492710499751	0.07634960816128225	0.09709354311975264	0.12973040239854358	0.17507920863329374	0.2497013151674643	0.3558251792208391	0.5220032816567157	0.7460175024342068	1.0530154147216535	1.4456059634389886	1.9341283154016409	2.5340906244570496	3.2199262641077646	4.026712463019736	4.89389601513681	5.868852211341237	6.574475596902504
5010_17_S17_L003_R1_001 - illumina_universal_adapter	0.0038144468279970893	0.003818217907411817	0.003818217907411817	0.0038219889868265446	0.0038219889868265446	0.0038219889868265446	0.0038219889868265446	0.0038257600662412725	0.0038295311456560004	0.00388119493363777	0.004267730573647361	0.005224076313222312	0.006921062049849785	0.009308909535255377	0.012303146590549189	0.01588001541541843	0.020176406192617725	0.025537749796536124	0.032334743333641364	0.04141587967224719	0.0541881485419885	0.07133864061222872	0.09958138567294902	0.13971736099183762	0.20904337652042618	0.31143044527793257	0.4768805208720478	0.7096749097623121	1.0445052799165717	1.4904290098731194	2.066401430310085	2.7867439695207787	3.6306202824150065	4.631058236722835	5.713055211072688	6.939773391689782	7.828057558663901
5010_17_S17_L003_R2_001 - illumina_universal_adapter	0.0037163987632141686	0.0037201698426288965	0.0037201698426288965	0.0037220553823362605	0.0037220553823362605	0.0037220553823362605	0.0037220553823362605	0.003725826461750988	0.003729597541165716	0.0037812613291474855	0.004167796969157076	0.0052580160279548606	0.007655668319838746	0.01112543848932972	0.01563640368522702	0.02109127005863067	0.02753830742604918	0.03524149134651349	0.044534939456168494	0.0562132181876973	0.0716448522607046	0.09161158643786345	0.12265548928784353	0.16577174866819147	0.2382194637362916	0.34443757207121994	0.5151079528991428	0.7535517958606105	1.0951953751934587	1.5508122876776227	2.1394223494492235	2.8745494055053573	3.734806156053337	4.756610292109132	5.862953732268409	7.117183445647706	8.024947500446544
5010_18_S18_L003_R1_001 - illumina_universal_adapter	0.005514855721648637	0.005521397662006464	0.005521397662006464	0.005523578308792407	0.0055257589555783495	0.0055257589555783495	0.0055257589555783495	0.0055257589555783495	0.005530120249150235	0.005581583513298478	0.005922636670619889	0.006767419235494021	0.008254620343506821	0.010318820591080014	0.0129142263957088	0.0163818909147146	0.020688668316951077	0.026338288009970963	0.033737658684031134	0.04417423420155204	0.05935589712528387	0.08122603987085861	0.1183681243171032	0.17130070826971477	0.26288438424444316	0.3973404482895159	0.6133858479599853	0.9095207343964802	1.3252793615694236	1.8650740501854923	2.5475052811994185	3.386904701417774	4.352957395351742	5.498145861457316	6.719404010043709	8.072608734353913	9.035077099165829
5010_18_S18_L003_R2_001 - illumina_universal_adapter	0.005423268556639051	0.005429810496996879	0.005429810496996879	0.005429810496996879	0.005431991143782821	0.005431991143782821	0.005431991143782821	0.005431991143782821	0.0054363524373547065	0.005485635054717007	0.005840644351468451	0.006851592201431403	0.00901871897730108	0.012157105831629558	0.0161276274994737	0.021355510104092305	0.02746175723408855	0.03520218106547012	0.04495534188027665	0.05792626509241996	0.07577834807021701	0.10047853421458794	0.14061988025021788	0.19662979294715158	0.29201782530463527	0.43094508751960453	0.6529314412936957	0.9560901910277113	1.3806089124691432	1.9318005334472619	2.6299415800364754	3.4875070963698027	4.473880801572613	5.646020317435008	6.897080493386165	8.282663897303399	9.267953821053595
5010_19_S19_L003_R1_001 - illumina_universal_adapter	0.009488104818000234	0.009492973009287049	0.009492973009287049	0.009502709391860676	0.009502709391860676	0.009502709391860676	0.009505143487504083	0.009505143487504083	0.00950757758314749	0.009552851762114862	0.009875612844430618	0.010900367110304938	0.012071653933912355	0.013720023503627532	0.01576125611018859	0.018378882565108407	0.021694120831428652	0.02629407477833908	0.032343776090462684	0.04091568730828454	0.05410459114252068	0.07306181483250257	0.10589776506206214	0.15317277064831164	0.23530743358204922	0.3546433538722324	0.546098607161791	0.8091707961099257	1.1760883206736021	1.6525683847000536	2.258393857121507	3.0135944241684274	3.885651541683157	4.925839921213192	6.043045520996266	7.289913448427112	8.178062372240404
5010_19_S19_L003_R2_001 - illumina_universal_adapter	0.009334756792465598	0.009339624983752412	0.009339624983752412	0.009339624983752412	0.009339624983752412	0.009339624983752412	0.009342059079395818	0.009344493175039225	0.009346927270682632	0.009379057333175605	0.009686727022502239	0.010600486527037203	0.012204068736913695	0.014575364712720728	0.01756930235411126	0.021417607566337628	0.026249287418500394	0.03262905209986997	0.04044493321084964	0.05091397857314287	0.06599904291359301	0.08707879800462576	0.12218235173558323	0.1718121014472646	0.25659749453667235	0.3794686953393397	0.5756962365473619	0.8436039999006889	1.2163122380000302	1.700688508293694	2.3170910999240073	3.0837114700915365	3.9694141277832053	5.026517037939276	6.161978355047902	7.428110689038926	8.329354804004184
5010_1_S1_L003_R1_001 - illumina_universal_adapter	0.005113665874319551	0.005113665874319551	0.005122578581725773	0.00513817581968666	0.00513817581968666	0.005140403996538216	0.005140403996538216	0.005140403996538216	0.005142632173389771	0.0051920976994943	0.00552053096741356	0.006401552094518548	0.007826248373403047	0.009796402345548296	0.012391337106869668	0.015695277742355955	0.019693963920157202	0.024916810460202967	0.0318170285340996	0.041254248771177185	0.05471288258994187	0.07330077952098699	0.10394400448968724	0.14821342217638914	0.22394291446557144	0.3380794911450135	0.5181799066086411	0.7665378461074452	1.1079377663966465	1.5621498350447254	2.135742271774697	2.865275002366881	3.70211450195312	4.710139035784543	5.80372288690347	7.022637229568682	7.898287559190683
5010_1_S1_L003_R2_001 - illumina_universal_adapter	0.005028995153960447	0.005028995153960447	0.005033451507663558	0.005033451507663558	0.005033451507663558	0.005033451507663558	0.005033451507663558	0.005033451507663558	0.005035679684515113	0.0050793519508055985	0.0054166979261310805	0.006393085022482639	0.008470637118872856	0.011382418628485401	0.015337432539996166	0.02017123940176036	0.02596984684024803	0.03321320414928419	0.04225781962511772	0.053873305552275805	0.06953293246500687	0.09040114558593375	0.12326363469878313	0.16982540073036517	0.248240291761042	0.365449524318779	0.5492313335765463	0.801661489089253	1.147698245406541	1.6084758599654125	2.190207826734116	2.9289398082756315	3.776331507795466	4.799236697912316	5.9079681409034865	7.142528741420321	8.028142363834052
5010_20_S20_L003_R1_001 - illumina_universal_adapter	0.006387614340645085	0.006397007891146033	0.006397007891146033	0.006397007891146033	0.006397007891146033	0.006397007891146033	0.006397007891146033	0.006399356278771271	0.006406401441646983	0.006471216940103527	0.00689157832502098	0.007938489528351708	0.009565452475116015	0.011771058132738758	0.014656287169105137	0.018266228626619703	0.022519628293449258	0.027872073368889798	0.03444286194430339	0.04361613368600479	0.05679387600626061	0.07473461810802245	0.10473198227775189	0.1474778035098438	0.2210804987825019	0.32859297200853466	0.49762521649785524	0.7295951886985819	1.050192370520709	1.4616139134264086	1.977118344270244	2.6115319734853886	3.3410590589428386	4.206516456279315	5.140175727027932	6.191140717077343	6.94945433804495
5010_20_S20_L003_R2_001 - illumina_universal_adapter	0.006324207874763682	0.00633360142526463	0.00633360142526463	0.00633360142526463	0.00633360142526463	0.00633360142526463	0.00633360142526463	0.006335949812889868	0.006342994975765579	0.006406401441646982	0.006813611855863107	0.00800424438185835	0.01035310168462056	0.013709886956134561	0.01816665699130965	0.02375441050679896	0.030195098407774408	0.03805045501419272	0.04729746612732657	0.05930665076526438	0.07538981825546362	0.09634119329277949	0.12940555170106866	0.1752996213835535	0.25242020131881693	0.3641268948435232	0.5383096230725138	0.7760007372058434	1.1037778793533706	1.5234666860549548	2.0497309593201023	2.6971072185490312	3.441434782175776	4.32379023750841	5.276560686751205	6.348778584809013	7.122842841579086
5010_21_S21_L003_R1_001 - illumina_universal_adapter	0.0070250027018342615	0.007036683783812702	0.007039020000208391	0.007039020000208391	0.007039020000208391	0.007041356216604079	0.007041356216604079	0.007046028649395455	0.0070507010821868315	0.007103499572729382	0.007449726842570367	0.008700069857542665	0.010627915627264525	0.013159906956911337	0.016205398650330407	0.020017169321535196	0.02441719928117425	0.030278766217955812	0.03780652268814216	0.04822371159651562	0.06284609001712774	0.08277541760218507	0.11579316392244565	0.16170448853050914	0.23909866528686613	0.3506277670439018	0.5269466908592777	0.7677905097937229	1.1079225910583559	1.5457276746371984	2.0958972909561746	2.77605912720731	3.5576594793592244	4.482013399883105	5.477188318712434	6.591126199746408	7.3920269700296615
5010_21_S21_L003_R2_001 - illumina_universal_adapter	0.006873148636114532	0.006877821068905908	0.006880157285301596	0.006880157285301596	0.006880157285301596	0.006882493501697284	0.006882493501697284	0.006882493501697284	0.006887165934488661	0.006937160965356387	0.007285257208313921	0.008443086054016967	0.010833502670085081	0.01440324132269657	0.01899624275661947	0.024691003842748898	0.03130389797238377	0.03955634876851259	0.04977075409374031	0.06309653241474551	0.08072188339037517	0.10379575824402873	0.1402117649334573	0.18971105068201866	0.2710805332572786	0.387266648777479	0.569574696944841	0.8173276422478942	1.1653257641168095	1.612912118501119	2.176152865553971	2.871464130644585	3.6704781725666797	4.615898690817039	5.634120384389832	6.77364544187594	7.5932511287312705
5010_22_S22_L003_R1_001 - illumina_universal_adapter	0.014453483465548204	0.014528590882062908	0.014542673522659415	0.014547367736191584	0.014547367736191584	0.014549714842957667	0.014549714842957667	0.014549714842957667	0.014556756163255921	0.014671764394794059	0.015734064917123893	0.0195072737542813	0.02151170293251744	0.0234081651995137	0.025833195910232178	0.028899925610798155	0.03250461218215069	0.037714250360151795	0.04459502855560505	0.055180480070646035	0.07152901753913085	0.09478462079884906	0.13674103192802192	0.19715462124432992	0.3045478995905848	0.4625335337011437	0.7184324819297423	1.0684377371017917	1.5649705205737285	2.2107342299187294	3.0323225236392384	4.041488304155744	5.192921614191697	6.542626768292633	7.970708858633431	9.546754437193604	10.665180384778111
5010_22_S22_L003_R2_001 - illumina_universal_adapter	0.014061516635612097	0.01406855795591035	0.014075599276208604	0.014075599276208604	0.014075599276208604	0.014075599276208604	0.014075599276208604	0.014075599276208604	0.014080293489740773	0.014146951321897572	0.014619189203233768	0.016436788682889586	0.01850458974381001	0.02131970959905173	0.02487745403508258	0.029326629620872312	0.03447383475889557	0.04137855344336288	0.050144527793335184	0.06266540354768943	0.08111507099317306	0.10651029678085386	0.15074809568666087	0.21360877851728852	0.3242631270043411	0.48649092188392123	0.747718741314238	1.1035143088782178	1.6072588125996259	2.262341944070042	3.0972181480360605	4.1200032502734505	5.28795925309993	6.658107237712111	8.108027748247263	9.706518239390151	10.840060962812299
5010_23_S23_L003_R1_001 - illumina_universal_adapter	0.006912142249772519	0.006921755799494039	0.006926562574354799	0.006928965961785179	0.006928965961785179	0.006928965961785179	0.006928965961785179	0.006928965961785179	0.006928965961785179	0.0069731882905041676	0.007300529658521906	0.008074901088590302	0.009359271331385307	0.01108442282891198	0.013278715552848808	0.016144514724833768	0.019575109942958004	0.024223741910798756	0.03024470810138642	0.038699344403976745	0.05155314105913439	0.06948817941960117	0.09984584673021543	0.14386100345270636	0.2207261402511155	0.3330518165523215	0.5131265811285057	0.7589080353413316	1.1071915600724285	1.5642490351601162	2.146016841977757	2.871585567562345	3.712076589227921	4.719832320465757	5.803051052275118	7.016371875175747	7.8829473413007225
5010_23_S23_L003_R2_001 - illumina_universal_adapter	0.006842444014291503	0.006849654176582643	0.006852057564013023	0.006854460951443402	0.006854460951443402	0.006854460951443402	0.006854460951443402	0.006854460951443402	0.006854460951443402	0.006896760570218088	0.007255826652316842	0.008175362683180181	0.010049524201390408	0.01276583267520574	0.016319962007251502	0.020715757617416293	0.02590467107960644	0.03240919882118653	0.04059321369911608	0.05138346190654956	0.0665041335860415	0.08694638571388055	0.11986750605773802	0.16640814229207213	0.24599247162921306	0.3615742572210977	0.5463726394529507	0.7978731943951083	1.1525160822669904	1.6176292313438254	2.2102113202432037	2.9486838329415006	3.8038186942203813	4.83066164775281	5.933569410069328	7.169154252770025	8.051679559237972
5010_24_S24_L003_R1_001 - illumina_universal_adapter	0.008474355991222496	0.008488970549472941	0.008497321725616054	0.008507760695794942	0.00850984848983072	0.00850984848983072	0.008514024077902277	0.008516111871938055	0.008522375254045388	0.008582921281082945	0.009005908352731549	0.010125801073522813	0.012062438821110395	0.014665917983725438	0.017959204295761495	0.022072576105051114	0.02705279999799572	0.03315249905292443	0.040828482604865456	0.05142570757166692	0.06586572624072119	0.08505422366474871	0.11634065240849485	0.16053340632261281	0.23473444147177372	0.34039268691680735	0.5089052244853562	0.7415280710693442	1.070190695975537	1.503753697091776	2.05787344189236	2.744514660437525	3.53198923241104	4.472613100761429	5.483168465457813	6.623189190989207	7.444472246901688
5010_24_S24_L003_R2_001 - illumina_universal_adapter	0.008269752175716263	0.008280191145895151	0.008282278939930929	0.008282278939930929	0.008282278939930929	0.008282278939930929	0.008282278939930929	0.008284366733966708	0.008288542322038264	0.00834658299623289	0.008806732801718339	0.01014626145507344	0.01287626093625662	0.016742855490517294	0.021712222854475847	0.02781693261509043	0.03491000407224227	0.04350753991157565	0.05371184204084371	0.06700023351976289	0.08436608675055632	0.10663575061258486	0.14088851712236425	0.1882672447350793	0.26624384661854095	0.3764559884144133	0.5508139317243331	0.7905536506174806	1.1279528584457896	1.5730663712855666	2.1425543679835117	2.84793980138189	3.656039690634855	4.622078693341575	5.662459866074276	6.835420970784559	7.679906516934254
5010_25_S25_L003_R1_001 - illumina_universal_adapter	0.00526777044376462	0.005278148242117191	0.0052802238017877045	0.0052802238017877045	0.0052802238017877045	0.005284374921128733	0.005286450480799247	0.005286450480799247	0.005290601600140275	0.005359925293135443	0.005875909427225232	0.007909542792394883	0.009892532501603993	0.012177723698839944	0.01504739249929265	0.018463763716958747	0.022420610672826708	0.02729485500306187	0.033272051742208174	0.04149583426871889	0.05326508782440168	0.06897001762731317	0.09509882320748024	0.13141821165793713	0.19410177415519742	0.28501460861918493	0.42871432195948767	0.624531753738332	0.8955425612605588	1.249619342356428	1.6935554038275313	2.2455127230147354	2.880985997112149	3.6411256872593176	4.4672719109362395	5.401137190841236	6.073740359440443
5010_25_S25_L003_R2_001 - illumina_universal_adapter	0.0051826724972735445	0.005190974735955601	0.005193050295626115	0.005193050295626115	0.005193050295626115	0.005195125855296629	0.005197201414967143	0.005197201414967143	0.005201352534308171	0.005260713540884873	0.0057106948774523145	0.007086790939003121	0.009622294632503066	0.013255769391704936	0.01797434674665154	0.023512355059517088	0.02988058724058825	0.037519892163882206	0.04657140788699392	0.058027251932429066	0.07305015282760965	0.09203156112639461	0.12152526404439905	0.16148352370920113	0.22776112533192353	0.32296704741840226	0.4717033138551744	0.6731048313715696	0.9500040016790446	1.3118400550471636	1.7654411676799824	2.329080566916708	2.977856933166314	3.7555832555136823	4.6005535600663645	5.554614450677396	6.241995604130663
5010_26_S26_L003_R1_001 - illumina_universal_adapter	0.008891325436351951	0.008895623877462105	0.008906369980237487	0.008927862185788253	0.008927862185788253	0.008927862185788253	0.008927862185788253	0.008934309847453484	0.008938608288563637	0.009003944593437967	0.009399831019683077	0.010453808779892649	0.012052399028758636	0.014157775484511687	0.016925971559450366	0.020349679903687412	0.02457031922974686	0.029829032083908323	0.03643229731732571	0.04545343567520429	0.05835735588788428	0.07514620717592076	0.10255048862959164	0.1403062759647335	0.20234782572813015	0.28729662785575527	0.41843260955608796	0.5891894721892579	0.8214845371318257	1.114675617281934	1.4737261225894773	1.9090133495825872	2.4037381307145624	2.980026261755806	3.5950274429674236	4.293056452974538	4.797849042874715
5010_26_S26_L003_R2_001 - illumina_universal_adapter	0.008820401158034423	0.008831147260809805	0.008837594922475036	0.008837594922475036	0.008837594922475036	0.008837594922475036	0.008837594922475036	0.008837594922475036	0.008841893363585188	0.008900352162683273	0.009256263086603959	0.01032872414358719	0.01257379993542022	0.015893486004791558	0.020166566312394885	0.025547784738195706	0.03192882056621817	0.03958176511873498	0.04883802820533894	0.060641117649708684	0.07635020053087467	0.09626401850599255	0.1270107677669186	0.16820702736662713	0.23397188681963846	0.3228460253690556	0.4585864971865844	0.6344916027373848	0.872300278091946	1.1725915232678055	1.5403218707090809	1.9844398151188898	2.4895552179464384	3.0786264830051673	3.706679450803654	4.418098964557117	4.933090895523466
5010_27_S27_L003_R1_001 - illumina_universal_adapter	0.008018452389785487	0.008047962992692163	0.008054286693315022	0.008064826194353121	0.008064826194353121	0.00806693409456074	0.00806904199476836	0.00806904199476836	0.0080732577951836	0.008142818502035052	0.008622155009247779	0.01090205987380929	0.013300007149997507	0.01614988823069939	0.019577333968289083	0.023949540578933948	0.029249223280931498	0.03562393508881511	0.04314576618968539	0.052773389597967776	0.06546252726779708	0.0818839130452379	0.10718124501692392	0.14023522817260903	0.19277337610740647	0.26561903464241243	0.37549291138454977	0.5220750270823018	0.7199790322950547	0.9733300877291203	1.288369264319219	1.6734202384051997	2.1147985218391954	2.635807372996483	3.196173250510281	3.8333240304670837	4.295474827287089
5010_27_S27_L003_R2_001 - illumina_universal_adapter	0.007854036173591147	0.007877223075874963	0.007877223075874963	0.007877223075874963	0.007877223075874963	0.007879330976082583	0.007881438876290203	0.007881438876290203	0.007885654676705442	0.007951842743224703	0.008444248231724674	0.010009996505944616	0.012925222493082714	0.017069775881304643	0.02215360960204193	0.02845370174257581	0.03622131400765455	0.04530594232245409	0.05565868340215768	0.06829933936721173	0.08398464639215172	0.10352066551637147	0.13187234488889849	0.16807215831443528	0.22400486874358355	0.30091245097867275	0.4153119894665697	0.5663396667021919	0.7696689854693164	1.0296443280958478	1.3533115618157758	1.7476646995179823	2.1992646126387676	2.7327556056654965	3.3069438280007395	3.958980599223753	4.432159508349983
